2021-10-19 15:43:03.593 [http-nio-9998-exec-4] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：1000_0|10|1|1634629383577|sadjkan2334dns2ub2
2021-10-19 17:20:41.013 [http-nio-9998-exec-2] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：200051188|1000_0|1634635240997|sadjkan2334dns2ub2
2021-10-19 17:20:41.015 [http-nio-9998-exec-2] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：641053ae0fdf3660cf9b4e00785dbd74
2021-10-19 17:20:41.034 [http-nio-9998-exec-2] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data sign=641053ae0fdf3660cf9b4e00785dbd74&hoscode=1000_0&depcode=200051188&timestamp=1634635240997&
2021-10-19 17:20:41.063 [http-nio-9998-exec-2] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 17:20:41.150 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：1000_0|10|1|1634635241132|sadjkan2334dns2ub2
2021-10-19 17:20:41.151 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：bdd5b6bfb6b45ec0836a4bf1707c882f
2021-10-19 17:20:41.169 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data limit=10&sign=bdd5b6bfb6b45ec0836a4bf1707c882f&page=1&hoscode=1000_0&timestamp=1634635241132&
2021-10-19 17:20:41.183 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":{"content":[{"id":"616e773e00774969921a3994","createTime":"2021-10-19 15:43:58","updateTime":"2021-10-19 15:43:58","isDeleted":0,"param":{},"hoscode":"1000_0","depcode":"200050923","depname":"门诊部核酸检测门诊(东院)","intro":"门诊部核酸检测门诊(东院)","bigcode":"44f162029abb45f9ff0a5f743da0650d","bigname":"全部科室"},{"id":"616e773f00774969921a3995","createTime":"2021-10-19 15:43:59","updateTime":"2021-10-19 15:43:59","isDeleted":0,"param":{},"hoscode":"1000_0","depcode":"200050924","depname":"国际医疗部门诊","intro":"国际医疗部门诊","bigcode":"44f162029abb45f9ff0a5f743da0650d","bigname":"全部科室"},{"id":"616e773f00774969921a3996","createTime":"2021-10-19 15:43:59","updateTime":"2021-10-19 15:43:59","isDeleted":0,"param":{},"hoscode":"1000_0","depcode":"200050931","depname":"临床营养科(西院国际医疗)","intro":"临床营养科(西院国际医疗)","bigcode":"44f162029abb45f9ff0a5f743da0650d","bigname":"全部科室"},{"id":"616e773f00774969921a3997","createTime":"2021-10-19 15:43:59","updateTime":"2021-10-19 15:43:59","isDeleted":0,"param":{},"hoscode":"1000_0","depcode":"200050964","depname":"内分泌科互联网诊疗","intro":"内分泌科互联网诊疗","bigcode":"44f162029abb45f9ff0a5f743da0650d","bigname":"全部科室"},{"id":"616e773f00774969921a3999","createTime":"2021-10-19 15:43:59","updateTime":"2021-10-19 15:43:59","isDeleted":0,"param":{},"hoscode":"1000_0","depcode":"200051469","depname":"特需心理医学科门诊2","intro":"特需心理医学科门诊2","bigcode":"44f162029abb45f9ff0a5f743da0650d","bigname":"全部科室"},{"id":"616e773f00774969921a399a","createTime":"2021-10-19 15:43:59","updateTime":"2021-10-19 15:43:59","isDeleted":0,"param":{},"hoscode":"1000_0","depcode":"200041542","depname":"特需心内科门诊2","intro":"特需心内科门诊2","bigcode":"1c87253ca8aa8fc966a2443eeaac0fc1","bigname":"内科"},{"id":"616e773f00774969921a399b","createTime":"2021-10-19 15:43:59","updateTime":"2021-10-19 15:43:59","isDeleted":0,"param":{},"hoscode":"1000_0","depcode":"200042374","depname":"特需消化内科门诊2","intro":"特需消化内科门诊2","bigcode":"1c87253ca8aa8fc966a2443eeaac0fc1","bigname":"内科"},{"id":"616e773f00774969921a399c","createTime":"2021-10-19 15:43:59","updateTime":"2021-10-19 15:43:59","isDeleted":0,"param":{},"hoscode":"1000_0","depcode":"200040886","depname":"特需内分泌科门诊(西院)1","intro":"特需内分泌科门诊(西院)1","bigcode":"1c87253ca8aa8fc966a2443eeaac0fc1","bigname":"内科"},{"id":"616e773f00774969921a399d","createTime":"2021-10-19 15:43:59","updateTime":"2021-10-19 15:43:59","isDeleted":0,"param":{},"hoscode":"1000_0","depcode":"200041246","depname":"特需呼吸内科门诊2","intro":"特需呼吸内科门诊2","bigcode":"1c87253ca8aa8fc966a2443eeaac0fc1","bigname":"内科"},{"id":"616e773f00774969921a399e","createTime":"2021-10-19 15:43:59","updateTime":"2021-10-19 15:43:59","isDeleted":0,"param":{},"hoscode":"1000_0","depcode":"200041038","depname":"特需肾内科门诊2","intro":"特需肾内科门诊2","bigcode":"1c87253ca8aa8fc966a2443eeaac0fc1","bigname":"内科"}],"pageable":{"sort":{"sorted":false,"unsorted":true,"empty":true},"pageNumber":0,"pageSize":10,"offset":0,"unpaged":false,"paged":true},"last":false,"totalPages":29,"totalElements":287,"numberOfElements":10,"sort":{"sorted":false,"unsorted":true,"empty":true},"first":true,"size":10,"number":0,"empty":false},"ok":true}
2021-10-19 19:57:09.654 [http-nio-9998-exec-10] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：1000_0|10|1|1634644629639|sadjkan2334dns2ub2
2021-10-19 19:57:09.656 [http-nio-9998-exec-10] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：d65221ce36b0e2c1ad03d2add6413af8
2021-10-19 19:57:09.672 [http-nio-9998-exec-10] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data limit=10&sign=d65221ce36b0e2c1ad03d2add6413af8&page=1&hoscode=1000_0&timestamp=1634644629639&
2021-10-19 19:57:09.919 [http-nio-9998-exec-10] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":{"content":[],"pageable":{"sort":{"sorted":false,"unsorted":true,"empty":true},"pageNumber":0,"pageSize":10,"offset":0,"unpaged":false,"paged":true},"last":true,"totalPages":0,"totalElements":0,"first":true,"sort":{"sorted":false,"unsorted":true,"empty":true},"numberOfElements":0,"size":10,"number":0,"empty":true},"ok":true}
2021-10-19 19:57:12.230 [http-nio-9998-exec-9] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：1000_0|10|1|1634644632215|sadjkan2334dns2ub2
2021-10-19 19:57:12.231 [http-nio-9998-exec-9] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：17229f701eef260088d94157e49dcd05
2021-10-19 19:57:12.248 [http-nio-9998-exec-9] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data limit=10&sign=17229f701eef260088d94157e49dcd05&page=1&hoscode=1000_0&timestamp=1634644632215&
2021-10-19 19:57:12.256 [http-nio-9998-exec-9] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":{"content":[],"pageable":{"sort":{"sorted":false,"unsorted":true,"empty":true},"pageNumber":0,"pageSize":10,"offset":0,"unpaged":false,"paged":true},"last":true,"totalPages":0,"totalElements":0,"first":true,"sort":{"sorted":false,"unsorted":true,"empty":true},"numberOfElements":0,"size":10,"number":0,"empty":true},"ok":true}
2021-10-19 19:57:46.652 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|22|200040878|邵迎红|1|1000_0|33|内分泌科常见病。|1|1634644666637|医师|2020-12-13|0|sadjkan2334dns2ub2
2021-10-19 19:57:46.653 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：22656f039085f8eb47ea2e09c6fcc01d
2021-10-19 19:57:46.670 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=1&availableNumber=22&sign=22656f039085f8eb47ea2e09c6fcc01d&hoscode=1000_0&title=医师&workTime=0&reservedNumber=33&workDate=2020-12-13&skill=内分泌科常见病。&docname=邵迎红&depcode=200040878&status=1&timestamp=1634644666637&
2021-10-19 19:57:46.846 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:46.925 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|6|200040878|裴育|2|1000_0|40|骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。|1|1634644666910|副主任医师|2020-12-22|0|sadjkan2334dns2ub2
2021-10-19 19:57:46.926 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：6e9c0a5b5ff361752abfc9f9d1d54722
2021-10-19 19:57:46.941 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=2&availableNumber=6&sign=6e9c0a5b5ff361752abfc9f9d1d54722&hoscode=1000_0&title=副主任医师&workTime=0&reservedNumber=40&workDate=2020-12-22&skill=骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。&docname=裴育&depcode=200040878&status=1&timestamp=1634644666910&
2021-10-19 19:57:46.951 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:47.028 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|10|200040878|邵迎红|3|1000_0|27|内分泌与代谢性疾病。|1|1634644667013|副主任医师|2020-12-22|1|sadjkan2334dns2ub2
2021-10-19 19:57:47.029 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：fffb186725e376917cef584af3b5018f
2021-10-19 19:57:47.044 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=3&availableNumber=10&sign=fffb186725e376917cef584af3b5018f&hoscode=1000_0&title=副主任医师&workTime=1&reservedNumber=27&workDate=2020-12-22&skill=内分泌与代谢性疾病。&docname=邵迎红&depcode=200040878&status=1&timestamp=1634644667013&
2021-10-19 19:57:47.053 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:47.131 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|22|200040878|邵迎红|4|1000_0|33|内分泌科常见病。|1|1634644667116|医师|2020-12-14|0|sadjkan2334dns2ub2
2021-10-19 19:57:47.131 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：1256434df854b149e6cc3ca90e29a7a7
2021-10-19 19:57:47.147 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=4&availableNumber=22&sign=1256434df854b149e6cc3ca90e29a7a7&hoscode=1000_0&title=医师&workTime=0&reservedNumber=33&workDate=2020-12-14&skill=内分泌科常见病。&docname=邵迎红&depcode=200040878&status=1&timestamp=1634644667116&
2021-10-19 19:57:47.156 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:47.235 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|6|200040878|裴育|5|1000_0|40|骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。|1|1634644667219|副主任医师|2020-12-23|0|sadjkan2334dns2ub2
2021-10-19 19:57:47.235 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：eef70b54ac2a6692e8f3f8ef3eb3d517
2021-10-19 19:57:47.251 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=5&availableNumber=6&sign=eef70b54ac2a6692e8f3f8ef3eb3d517&hoscode=1000_0&title=副主任医师&workTime=0&reservedNumber=40&workDate=2020-12-23&skill=骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。&docname=裴育&depcode=200040878&status=1&timestamp=1634644667219&
2021-10-19 19:57:47.261 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:47.341 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|10|200040878|邵迎红|6|1000_0|27|内分泌与代谢性疾病。|1|1634644667325|副主任医师|2020-12-23|1|sadjkan2334dns2ub2
2021-10-19 19:57:47.341 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：f04c4f9908412b9b62cead2ccdd4985c
2021-10-19 19:57:47.357 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=6&availableNumber=10&sign=f04c4f9908412b9b62cead2ccdd4985c&hoscode=1000_0&title=副主任医师&workTime=1&reservedNumber=27&workDate=2020-12-23&skill=内分泌与代谢性疾病。&docname=邵迎红&depcode=200040878&status=1&timestamp=1634644667325&
2021-10-19 19:57:47.384 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:47.460 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|22|200040878|邵迎红|7|1000_0|33|内分泌科常见病。|1|1634644667445|医师|2020-12-15|0|sadjkan2334dns2ub2
2021-10-19 19:57:47.461 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：081013c6431964ae6d944d992d3fabcb
2021-10-19 19:57:47.476 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=7&availableNumber=22&sign=081013c6431964ae6d944d992d3fabcb&hoscode=1000_0&title=医师&workTime=0&reservedNumber=33&workDate=2020-12-15&skill=内分泌科常见病。&docname=邵迎红&depcode=200040878&status=1&timestamp=1634644667445&
2021-10-19 19:57:47.486 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:47.564 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|6|200040878|裴育|8|1000_0|40|骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。|1|1634644667549|副主任医师|2020-12-24|0|sadjkan2334dns2ub2
2021-10-19 19:57:47.564 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：49e97d8972932aec0dd96538306b2c58
2021-10-19 19:57:47.580 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=8&availableNumber=6&sign=49e97d8972932aec0dd96538306b2c58&hoscode=1000_0&title=副主任医师&workTime=0&reservedNumber=40&workDate=2020-12-24&skill=骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。&docname=裴育&depcode=200040878&status=1&timestamp=1634644667549&
2021-10-19 19:57:47.589 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:47.668 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|10|200040878|邵迎红|9|1000_0|27|内分泌与代谢性疾病。|1|1634644667653|副主任医师|2020-12-24|1|sadjkan2334dns2ub2
2021-10-19 19:57:47.669 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：8bb00f2be75d8dab2d8c588b6f4f909d
2021-10-19 19:57:47.684 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=9&availableNumber=10&sign=8bb00f2be75d8dab2d8c588b6f4f909d&hoscode=1000_0&title=副主任医师&workTime=1&reservedNumber=27&workDate=2020-12-24&skill=内分泌与代谢性疾病。&docname=邵迎红&depcode=200040878&status=1&timestamp=1634644667653&
2021-10-19 19:57:47.699 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:47.777 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|22|200040878|邵迎红|10|1000_0|33|内分泌科常见病。|1|1634644667761|医师|2020-12-16|0|sadjkan2334dns2ub2
2021-10-19 19:57:47.777 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：529d0c7f51a0463d3e49a8b71720d2fb
2021-10-19 19:57:47.792 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=10&availableNumber=22&sign=529d0c7f51a0463d3e49a8b71720d2fb&hoscode=1000_0&title=医师&workTime=0&reservedNumber=33&workDate=2020-12-16&skill=内分泌科常见病。&docname=邵迎红&depcode=200040878&status=1&timestamp=1634644667761&
2021-10-19 19:57:47.802 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:47.879 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|6|200040878|裴育|11|1000_0|40|骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。|1|1634644667863|副主任医师|2020-12-25|0|sadjkan2334dns2ub2
2021-10-19 19:57:47.879 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：d223423435c7aa4a75f456cbf7dc25b0
2021-10-19 19:57:47.894 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=11&availableNumber=6&sign=d223423435c7aa4a75f456cbf7dc25b0&hoscode=1000_0&title=副主任医师&workTime=0&reservedNumber=40&workDate=2020-12-25&skill=骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。&docname=裴育&depcode=200040878&status=1&timestamp=1634644667863&
2021-10-19 19:57:47.907 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:47.985 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|10|200040878|邵迎红|12|1000_0|27|内分泌与代谢性疾病。|1|1634644667970|副主任医师|2020-12-25|1|sadjkan2334dns2ub2
2021-10-19 19:57:47.986 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：ee4eaceac739af4216521901c1d2cc71
2021-10-19 19:57:48.002 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=12&availableNumber=10&sign=ee4eaceac739af4216521901c1d2cc71&hoscode=1000_0&title=副主任医师&workTime=1&reservedNumber=27&workDate=2020-12-25&skill=内分泌与代谢性疾病。&docname=邵迎红&depcode=200040878&status=1&timestamp=1634644667970&
2021-10-19 19:57:48.011 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:48.093 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|22|200040878|邵迎红|13|1000_0|33|内分泌科常见病。|1|1634644668076|医师|2020-12-17|0|sadjkan2334dns2ub2
2021-10-19 19:57:48.093 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：79a464f96cedfd1ef5910531d2fdf699
2021-10-19 19:57:48.109 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=13&availableNumber=22&sign=79a464f96cedfd1ef5910531d2fdf699&hoscode=1000_0&title=医师&workTime=0&reservedNumber=33&workDate=2020-12-17&skill=内分泌科常见病。&docname=邵迎红&depcode=200040878&status=1&timestamp=1634644668076&
2021-10-19 19:57:48.127 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:48.209 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|6|200040878|裴育|14|1000_0|40|骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。|1|1634644668192|副主任医师|2020-12-26|0|sadjkan2334dns2ub2
2021-10-19 19:57:48.209 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：91774f90b2b285d2cf07c5fa13f43c16
2021-10-19 19:57:48.226 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=14&availableNumber=6&sign=91774f90b2b285d2cf07c5fa13f43c16&hoscode=1000_0&title=副主任医师&workTime=0&reservedNumber=40&workDate=2020-12-26&skill=骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。&docname=裴育&depcode=200040878&status=1&timestamp=1634644668192&
2021-10-19 19:57:48.240 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:48.318 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|10|200040878|邵迎红|15|1000_0|27|内分泌与代谢性疾病。|1|1634644668303|副主任医师|2020-12-26|1|sadjkan2334dns2ub2
2021-10-19 19:57:48.319 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：8581370c2c005919400dcace48042ae6
2021-10-19 19:57:48.334 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=15&availableNumber=10&sign=8581370c2c005919400dcace48042ae6&hoscode=1000_0&title=副主任医师&workTime=1&reservedNumber=27&workDate=2020-12-26&skill=内分泌与代谢性疾病。&docname=邵迎红&depcode=200040878&status=1&timestamp=1634644668303&
2021-10-19 19:57:48.345 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:48.421 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|22|200040878|邵迎红|16|1000_0|33|内分泌科常见病。|1|1634644668405|医师|2020-12-18|0|sadjkan2334dns2ub2
2021-10-19 19:57:48.424 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：80c8f01cecb9145e25789720670d5e0a
2021-10-19 19:57:48.441 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=16&availableNumber=22&sign=80c8f01cecb9145e25789720670d5e0a&hoscode=1000_0&title=医师&workTime=0&reservedNumber=33&workDate=2020-12-18&skill=内分泌科常见病。&docname=邵迎红&depcode=200040878&status=1&timestamp=1634644668405&
2021-10-19 19:57:48.468 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:48.556 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|6|200040878|裴育|17|1000_0|40|骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。|1|1634644668541|副主任医师|2020-12-27|0|sadjkan2334dns2ub2
2021-10-19 19:57:48.556 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：9086f9ab63507f7e47e2ab5f1c58bc2f
2021-10-19 19:57:48.571 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=17&availableNumber=6&sign=9086f9ab63507f7e47e2ab5f1c58bc2f&hoscode=1000_0&title=副主任医师&workTime=0&reservedNumber=40&workDate=2020-12-27&skill=骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。&docname=裴育&depcode=200040878&status=1&timestamp=1634644668541&
2021-10-19 19:57:48.580 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:48.658 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|10|200040878|邵迎红|18|1000_0|27|内分泌与代谢性疾病。|1|1634644668643|副主任医师|2020-12-27|1|sadjkan2334dns2ub2
2021-10-19 19:57:48.658 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：bcb5a09ad44b00cbf8578d7e950b9b74
2021-10-19 19:57:48.673 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=18&availableNumber=10&sign=bcb5a09ad44b00cbf8578d7e950b9b74&hoscode=1000_0&title=副主任医师&workTime=1&reservedNumber=27&workDate=2020-12-27&skill=内分泌与代谢性疾病。&docname=邵迎红&depcode=200040878&status=1&timestamp=1634644668643&
2021-10-19 19:57:48.681 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:48.758 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|22|200040878|邵迎红|19|1000_0|33|内分泌科常见病。|1|1634644668743|医师|2020-12-19|0|sadjkan2334dns2ub2
2021-10-19 19:57:48.758 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：9b1712d7643d3088841bf5bb26e77671
2021-10-19 19:57:48.774 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=19&availableNumber=22&sign=9b1712d7643d3088841bf5bb26e77671&hoscode=1000_0&title=医师&workTime=0&reservedNumber=33&workDate=2020-12-19&skill=内分泌科常见病。&docname=邵迎红&depcode=200040878&status=1&timestamp=1634644668743&
2021-10-19 19:57:48.783 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 应答结果：result data {"code":200,"message":"成功","data":null,"ok":true}
2021-10-19 19:57:48.866 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密前：100|6|200040878|裴育|20|1000_0|40|骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。|1|1634644668851|副主任医师|2020-12-28|0|sadjkan2334dns2ub2
2021-10-19 19:57:48.866 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - 加密后：955b44135b0a87a47c634fff6cc6cad1
2021-10-19 19:57:48.882 [http-nio-9998-exec-7] INFO  com.mxy.hospital.util.HttpRequestHelper - --> 发送请求：post data amount=100&hosScheduleId=20&availableNumber=6&sign=955b44135b0a87a47c634fff6cc6cad1&hoscode=1000_0&title=副主任医师&workTime=0&reservedNumber=40&workDate=2020-12-28&skill=骨质疏松和骨代谢疾病、糖尿病、甲状腺疾病。&docname=裴育&depcode=200040878&status=1&timestamp=1634644668851&
